env,env2,loc,env3,year,cut,trait,gen,predicted.value,std.error,status,weight,FD,Var,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
OR_2019_1,OR_2019,OR,2019_1,2019,1,ADF,104,31.3296092225224,1.94950933533654,Estimable,0.264647027640441,5,Archer,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,ADF,112,31.0146895335134,1.92136385386384,Estimable,0.271564178794832,1,Maverick,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,ADF,144,32.4303992225224,1.94950933533654,Estimable,0.264647027640441,3,22277_5246,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,ADF,201,34.6129010645864,0.580380557568458,Estimable,2.97769488390586,2,Vernal,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,44,43.2019702123925,2.12446341660964,Estimable,0.222180230315145,4,Legend,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,61,41.8005629793458,2.15724985338462,Estimable,0.216259438405775,6,ABI700,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,104,38.4806570206542,2.15724985338462,Estimable,0.216259438405775,5,Archer,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,112,39.4091902123925,2.12446341660963,Estimable,0.222180230315145,1,Maverick,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,144,38.9277870206542,2.15724985338462,Estimable,0.216259438405775,3,22277_5246,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,aNDF,201,43.4187093231419,0.641793833626401,Estimable,2.43584144459121,2,Vernal,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,44,9.38258818821173,0.738050559531193,Estimable,1.83581017394838,4,Legend,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,61,11.2351613529805,0.738050708900425,Estimable,1.83580943087466,6,ABI700,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,104,9.67478464701952,0.738050708900425,Estimable,1.83580943087466,5,Archer,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,112,9.64771618821171,0.738050559531192,Estimable,1.83581017394838,1,Maverick,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,144,10.1568986470195,0.738050708900425,Estimable,1.83580943087466,3,22277_5246,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ash,201,9.79801808877792,0.222530622200186,Estimable,20.1939108917058,2,Vernal,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,44,1.16528642481825,0.0546613684072471,Estimable,335.214232580133,4,Legend,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,61,1.30683629196958,0.0552864156318102,Estimable,328.352430046294,6,ABI700,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,104,1.26622870803042,0.0552864156318103,Estimable,328.352430046294,5,Archer,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,112,1.16660942481826,0.0546613684072471,Estimable,335.214232580132,1,Maverick,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,144,1.29641170803042,0.0552864156318103,Estimable,328.352430046294,3,22277_5246,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Ca,201,1.17732358566664,0.0165046977219169,Estimable,3677.92157989743,2,Vernal,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Cprot,44,21.9493020494646,1.26772599771194,Estimable,0.623937148604625,4,Legend,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Cprot,61,23.8756832508924,1.28718373943367,Estimable,0.607388537872667,6,ABI700,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Cprot,104,25.4201467491075,1.28718373943367,Estimable,0.607388537872667,5,Archer,2019-01-01,2019-06-05,243,1,155,1,329,520
OR_2019_1,OR_2019,OR,2019_1,2019,1,Cprot,112,23.8946920494645,1.26772599771194,Estimable,0.623937148604627,1,Maverick,2019-01-01,2019-06-05,243,1,155,1,329,520
